x,y,doc_top_reduced_20,doc_top_reduced_19,doc_top_reduced_18,doc_top_reduced_17,doc_top_reduced_16,doc_top_reduced_15,doc_top_reduced_14,doc_top_reduced_13,doc_top_reduced_12,doc_top_reduced_11,doc_top_reduced_10,doc_top_reduced_9,doc_top_reduced_8,doc_top_reduced_7,doc_top_reduced_6,doc_top_reduced_5,doc_top_reduced_4,doc_top_reduced_3,doc_top_reduced_2
9.962494,-1.9973586,14,14,15,14,10,10,10,10,10,9,8,7,7,0,2,0,2,2,0
9.931824,-1.3236688,14,14,15,14,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
9.949131,-2.5054858,14,14,15,14,0,0,0,0,0,0,8,7,7,0,0,0,0,0,0
7.1014476,-0.68391424,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
11.520263,-1.0586774,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,4,0,0,0
4.547252,6.8915687,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
3.701054,5.7468543,1,1,1,2,2,3,4,4,11,2,2,2,2,3,3,3,3,0,0
13.981215,-2.4287143,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
6.4594326,-2.0270393,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
14.651449,3.7595031,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
6.040569,3.0729792,10,10,12,12,12,11,11,11,11,2,2,2,2,3,3,3,3,0,0
5.6954203,2.678522,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
11.013059,4.0946546,15,16,4,5,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1
9.648364,0.9959047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8827763,-0.42005315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9127164,-2.3742409,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
4.554089,8.054748,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.5558567,8.288912,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.670058,8.319571,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.225658,6.0783224,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
4.5896072,2.521863,10,10,12,12,12,11,11,11,11,0,0,0,0,0,3,0,3,0,0
6.391092,-2.286074,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
4.057239,5.688152,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.821217,3.25379,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,1,1,1,1
4.9663115,4.8251467,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,1,1
4.085309,6.598835,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.657869,8.308901,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.5739026,8.192772,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.025908,7.005277,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.791131,7.774934,16,15,16,15,14,9,9,9,9,10,9,5,5,5,5,0,0,2,0
8.443029,5.629188,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
4.6426373,8.2663965,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.0078235,6.453891,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.6365757,8.258463,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.6404147,8.134322,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.654015,8.282879,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.0324755,6.908883,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
14.384243,-0.8161767,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
11.486238,4.0021524,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
11.39835,4.5706296,15,16,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
14.2330675,-0.73840475,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
4.281708,4.0182195,18,10,12,12,12,11,11,11,11,2,2,2,2,3,3,3,3,0,0
5.011206,6.9757013,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
7.932294,6.1620617,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
4.6248484,8.188331,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.6431775,8.259607,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
3.94742,6.332607,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.37372,7.7242517,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
5.566792,0.14476126,8,9,11,11,0,10,10,10,10,9,0,0,0,0,0,0,2,2,0
9.136793,1.0778116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7647133,-3.2357638,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
8.804795,3.1629045,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
4.5329885,8.294074,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
7.132012,-0.6615324,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
5.1491165,6.9286823,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.299777,1.2313643,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
11.652233,3.1737478,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
7.536938,2.8131573,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.173931,7.774714,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,1
8.484862,6.0096655,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,2,2,2,0
9.244459,7.494604,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
8.673618,5.3109617,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
9.185525,6.869599,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
9.50997,1.2114818,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
9.211456,7.1011777,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
5.6802263,4.9942937,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
8.693754,3.9191236,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
9.511137,2.1475627,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,3,0,0
2.710287,1.321517,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
6.5575933,-2.5843768,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,2,2,2,0
14.101663,-0.52734536,12,12,14,4,5,5,5,6,5,6,5,6,6,6,4,4,0,0,0
8.779421,1.4981819,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
7.973118,1.5758214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5.6906333,4.965934,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
10.32462,-1.6596023,14,14,15,14,9,8,7,7,7,7,6,8,0,0,0,0,0,0,0
7.6741447,1.1032003,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.855868,5.1677833,6,7,8,8,7,6,8,8,8,8,7,7,7,5,5,0,0,2,0
10.193429,-2.1133294,14,14,15,14,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
10.368632,1.3412386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.035992,5.0852933,6,7,8,8,7,6,8,8,8,8,7,4,4,0,0,0,0,0,0
9.0836,5.0628405,6,7,8,8,7,6,8,8,8,8,7,4,4,4,4,0,0,0,0
5.004376,6.91514,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.128485,0.06970552,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
7.7612348,-0.0713729,7,6,6,6,6,7,6,5,6,5,2,2,2,3,3,3,3,0,0
7.0392895,-2.9338932,7,6,6,6,6,7,6,5,6,5,5,6,6,6,0,0,0,0,0
7.647154,-0.15955466,7,6,6,6,6,7,6,5,6,5,2,2,2,3,3,3,3,0,0
10.862636,2.3705225,18,0,0,0,0,0,0,0,0,4,3,3,3,2,2,2,2,2,0
6.893167,-1.9072777,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,2,2,2,0
4.579925,8.137753,7,6,6,6,6,7,6,5,6,5,2,2,2,3,3,3,3,0,0
10.321318,2.5219631,18,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.281297,7.081494,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,1
9.55178,-2.5765648,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
8.969618,5.531076,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
5.902585,-0.020564964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.955974,3.191141,10,10,12,6,0,0,0,11,11,0,0,0,0,0,0,2,2,2,0
14.605576,-2.306285,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
15.004783,-1.1452066,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
13.948466,-1.4308598,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
7.111008,1.1614374,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
7.415302,1.6630657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9.112589,4.477658,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,2,0
6.9201117,-3.0652957,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
9.499081,4.874506,6,7,8,8,7,6,8,8,8,8,7,0,0,0,0,0,0,0,0
9.307237,-1.2987711,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.122116,4.420022,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
8.399505,2.2103221,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.96693,1.930345,7,6,6,6,6,7,6,5,6,5,1,1,0,0,0,1,1,1,1
5.1805167,-0.079402655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
5.209715,-0.04781961,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,2,2,2,0
7.709546,1.5957222,8,9,11,11,10,10,10,10,10,9,8,7,7,0,2,2,2,2,0
8.046667,0.94924647,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
6.7104297,1.2184272,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
7.062121,1.0094793,8,9,11,11,10,10,10,10,10,9,8,7,7,2,2,2,2,2,0
9.994281,-4.188506,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,2,0
5.0059786,-0.052667826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6.967398,0.71101576,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
8.273455,3.5158367,5,5,4,5,4,6,8,8,8,8,0,0,0,0,0,0,0,0,0
9.832612,3.6211765,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.453432,4.3686366,16,15,16,15,14,6,8,8,8,8,7,3,3,2,2,2,2,2,0
7.076298,0.5576671,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,2,2,0
8.389147,-2.1237848,6,7,8,8,7,6,8,8,8,8,7,7,7,0,0,0,0,0,0
9.221217,1.4784921,7,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.949315,-0.966128,12,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.274371,-2.0645313,14,14,15,14,6,7,6,5,6,5,7,0,0,0,0,0,0,0,0
9.242624,1.4531695,0,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9824853,-0.17088151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.814606,4.189699,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.917673,2.525523,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,1
7.633581,1.2069811,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
5.773542,1.8519269,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
9.256151,0.1276342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.472037,4.228904,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
9.146969,4.0242047,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.547899,4.23679,6,7,8,8,7,6,8,8,8,8,7,7,7,2,2,2,2,2,0
10.933918,2.9071033,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
6.33205,-1.9567416,3,3,5,4,5,5,5,6,5,6,5,6,6,6,5,0,0,0,0
8.857341,4.6886716,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,2,2,2,0
8.894918,4.671114,6,7,8,8,7,6,3,3,4,4,3,3,3,2,2,2,2,2,0
7.1541185,0.6620484,8,9,11,11,10,10,10,10,10,9,8,7,7,2,2,2,2,2,0
6.0755,1.1385523,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,2,0
8.2447605,3.2576976,3,3,5,4,5,5,5,6,5,6,5,6,6,6,2,2,2,2,0
6.8555765,-0.4568848,8,9,11,11,10,10,10,10,10,9,8,7,7,6,2,2,2,2,0
6.8625507,-0.47234303,8,9,11,11,10,10,10,10,10,9,8,7,7,2,2,2,2,2,0
6.9169364,-2.7096107,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.734898,-1.9585835,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,2,2,2,0
13.880606,-1.2157615,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.4739275,-1.2812219,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
8.51321,2.8304937,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
9.170811,3.385028,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
9.1719885,3.0105083,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.18773,1.8797008,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
10.633078,-0.44641832,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
4.9050517,0.71301097,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
4.6737447,5.369915,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
5.58618,-0.32649317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.631905,-2.1413069,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.93177,-1.6708586,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,2,2,2,0
13.207234,-1.4719201,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,2,2,0
8.8711605,0.95666635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.832245,0.33804905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1717687,-2.4626052,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.889475,-3.0764866,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
7.11728,-2.7246144,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
9.766554,0.47071522,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2,0
8.416747,3.6756577,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
7.2241893,1.2806212,8,9,11,11,10,10,10,10,10,9,8,7,7,2,2,2,2,2,0
9.837837,0.5903269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9458547,2.0705068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.179217,3.2814126,10,10,12,12,12,11,11,11,11,3,4,4,4,4,4,4,0,0,0
7.739884,-2.8446069,9,8,10,10,11,12,12,12,5,6,5,6,6,6,4,4,0,0,0
10.316921,3.819935,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0
6.116587,1.4650271,10,5,12,12,12,11,11,11,11,0,0,0,0,0,0,2,0,2,0
6.769239,-3.2203531,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.811621,-3.1674647,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
7.2001543,-1.2000927,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
8.378998,-0.31534538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3587065,5.662156,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
9.121858,-1.4137975,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.313079,-0.14369556,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,1,1
13.833306,-1.7906599,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.525151,-2.2694411,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
9.336431,0.06990961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.376414,2.7323606,17,17,17,16,15,14,6,5,6,5,1,1,1,1,1,1,1,1,1
5.919684,2.258362,10,10,12,12,12,11,11,11,11,9,7,7,7,0,0,0,0,0,0
7.182002,0.4888419,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
7.7966633,2.0359874,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
14.551452,-2.2817526,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.559822,-2.241305,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
8.483681,-0.2821486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.729196,-1.6362209,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
13.826141,-1.098583,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
13.700406,-1.684443,12,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
4.8633432,6.4255733,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
13.666467,-1.5696541,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.677843,-1.1076744,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
9.542288,-1.0403609,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.39748,2.0889018,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
9.442212,-0.86768377,0,0,0,0,0,0,0,0,0,6,5,6,6,6,0,0,0,0,0
9.442148,-0.90210915,3,0,0,0,0,0,0,0,0,6,5,6,6,6,0,0,0,0,0
11.278888,2.0316064,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
5.1857963,-0.077680476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
7.222367,1.4441972,8,9,11,11,10,10,10,10,10,9,8,7,7,2,2,2,2,2,0
7.0406985,0.03744994,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
5.2311544,-0.06748022,16,15,16,15,14,2,3,3,4,0,0,3,3,2,2,2,2,2,0
5.404426,-0.27549607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3107486,-0.21459314,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
6.8083725,-0.51383173,8,9,11,11,10,10,10,10,10,9,8,7,7,6,0,0,0,0,0
7.0766354,-0.2365545,8,9,11,11,10,10,10,10,10,9,8,7,7,5,5,0,0,0,0
5.899653,0.84679997,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
5.6933537,0.2267885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
7.0804453,-0.32781273,8,9,11,11,10,10,10,10,10,9,8,7,7,5,5,0,0,0,0
7.6262703,-1.5896822,6,7,8,8,7,6,8,8,8,8,7,6,6,6,5,0,0,0,0
8.3927355,2.1935835,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
13.695836,-2.277194,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
5.0334835,-0.060724396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9549994,0.0043547214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
3.6691332,6.158037,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
6.987176,0.5230978,8,9,11,11,10,10,10,10,10,9,8,7,7,5,5,0,2,2,0
3.7152414,6.1592803,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.585881,8.279842,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.994344,-0.16057561,14,10,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.9812922,-0.19569308,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
7.8376703,4.27358,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
7.8244753,4.2202053,16,15,16,15,14,2,3,3,4,4,3,5,5,5,5,2,2,2,0
8.328243,2.1557856,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,1
7.006712,0.7636666,8,9,11,11,10,10,10,10,10,9,8,7,7,5,5,0,0,0,0
8.501977,2.353535,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.078784,4.5810437,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
8.43752,7.741863,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,2,2,2,0
7.178874,1.2868382,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
5.730741,1.2032809,16,15,16,15,14,10,10,10,10,9,8,7,7,2,2,2,2,2,0
9.992523,-4.183963,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
9.3774605,1.6899744,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,1,1,1,1
10.626514,4.005615,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
4.551416,8.211522,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
7.971325,-2.9857154,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
8.138844,3.3793447,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
7.0314174,2.4604228,5,5,4,5,4,2,3,3,4,0,3,3,3,2,2,2,2,2,0
10.453612,1.3496745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.932253,5.1772428,13,13,13,13,13,13,13,8,8,8,7,0,0,0,0,0,0,0,0
8.374388,1.185599,0,0,0,0,0,0,0,0,0,6,5,6,6,6,0,0,0,2,0
6.580063,-1.9685663,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
4.7016144,6.4075966,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,2,0
7.471578,2.441377,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
7.0977626,1.2157805,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,2,2,0
7.164322,0.88466555,8,9,11,11,10,10,10,10,10,9,8,7,7,2,2,2,2,2,0
8.902363,6.917563,15,16,7,7,8,9,9,1,1,1,1,1,1,1,1,1,1,1,1
7.1337442,1.1349348,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,2,2,0
8.51062,2.6149752,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
10.692837,4.1734223,15,16,4,5,4,2,6,3,6,4,3,3,3,2,2,2,2,2,1
7.275966,0.12602891,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
13.654059,-1.0535954,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
13.806893,-1.5207156,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
10.70147,0.45370778,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
7.1939087,-2.5460188,3,3,5,4,5,5,5,6,5,6,5,6,6,6,4,4,0,0,0
14.075336,-1.5942972,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
9.202321,0.44583416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.220673,0.37844142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5440626,-0.15954345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.064002,-0.11529816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.452806,2.1249745,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
7.1871142,-1.3537526,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
3.7095172,5.894781,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
8.2915535,1.9169383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.269652,-0.08885204,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
5.2440066,-0.05390756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.776884,3.7278516,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
7.331714,1.1262791,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
13.569245,2.604572,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
5.884756,1.8646631,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
13.7582035,-1.2975622,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
7.171761,-2.530961,3,3,5,4,5,5,5,6,5,6,5,6,6,6,2,2,2,2,0
11.563967,5.7296906,13,13,13,13,13,13,13,0,0,0,4,4,4,4,4,4,0,0,0
10.974952,2.4403546,18,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
9.527286,3.3540187,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.320889,3.8784518,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
14.781819,-2.2177336,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
15.120575,-1.8466647,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,3,0,0
14.3457,-2.1271446,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
